Wall time,Step,Value
1621545629.5507061,498410,-115.83000183105469
1621545631.374846,499001,-116.1500015258789
1621545633.4225676,499657,-117.06999969482422
1621545635.1542912,500236,-116.66999816894531
1621545636.7143989,500752,-116.51000213623047
1621545640.1821358,501902,-117.66999816894531
1621545641.9750113,502483,-117.01000213623047
1621545647.872127,504346,-116.41000366210938
1621545649.8325906,504987,-116.93000030517578
1621545653.7931616,506288,-119.47000122070312
1621545657.6221163,507525,-120.7300033569336
1621545659.4848895,508156,-121.41000366210938
1621545664.4894848,509827,-119.33000183105469
1621545667.7522478,510945,-119.44000244140625
1621545669.6515608,511558,-119.01000213623047
1621545671.5663488,512167,-119.30999755859375
1621545675.2541568,513395,-120.4800033569336
1621545676.7907794,513938,-120.36000061035156
1621545678.4004502,514501,-120.18000030517578
1621545679.9611075,515040,-118.87999725341797
1621545681.7729936,515660,-118.75
1621545683.549879,516242,-118.95999908447266
1621545685.5042782,516884,-118.97000122070312
1621545687.4803903,517523,-117.75
1621545689.1012504,518085,-117.97000122070312
1621545696.195291,520413,-117.31999969482422
1621545697.812288,520958,-117.29000091552734
1621545701.19675,522081,-116.80999755859375
1621545705.0773313,523332,-117.73999786376953
1621545707.0080068,523953,-117.86000061035156
1621545708.5403926,524487,-116.94999694824219
1621545710.2156963,525034,-116.38999938964844
1621545711.8886797,525599,-116.61000061035156
1621545713.7708626,526236,-117.3499984741211
1621545715.5918095,526836,-117.95999908447266
1621545717.3874307,527432,-117.72000122070312
1621545719.204544,528029,-117.87000274658203
1621545722.8085158,529227,-117.04000091552734
1621545724.6617775,529853,-117.68000030517578
1621545726.5567496,530455,-117.04000091552734
1621545728.600513,531110,-117.94000244140625
1621545730.5608325,531798,-119.37000274658203
1621545733.8023083,532939,-119.80999755859375
1621545735.3580263,533490,-120.01000213623047
1621545737.1609285,534097,-120.16000366210938
1621545740.358399,535161,-118.29000091552734
1621545742.0556328,535753,-118.0
1621545743.6913319,536293,-118.05999755859375
1621545745.270445,536851,-118.16999816894531
1621545746.9286258,537384,-117.8499984741211
1621545749.042522,538074,-118.37999725341797
1621545750.731251,538657,-118.20999908447266
1621545752.7118618,539333,-119.01000213623047
1621545754.3988004,539911,-118.81999969482422
1621545759.5628777,541693,-118.4000015258789
1621545762.964547,542855,-117.44999694824219
1621545766.5613468,544064,-116.62000274658203
1621545771.9200191,545852,-117.55000305175781
1621545773.580031,546405,-118.0999984741211
1621545775.3439584,546967,-118.05999755859375
1621545777.2244503,547604,-118.51000213623047
1621545779.1248074,548249,-119.55999755859375
1621545780.6894479,548790,-119.38999938964844
1621545782.248781,549311,-119.2699966430664
1621545783.7831717,549819,-117.44999694824219
1621545785.3351595,550354,-116.97000122070312
1621545786.9359045,550902,-115.69000244140625
1621545788.7100441,551498,-115.87000274658203
1621545790.477876,552130,-115.72000122070312
